objid,ra,dec,u,g,r,i,z,redshift,redshift_err
1.23767E+18,153.2134092,20.88619613,22.45552,22.29502,21.66378,21.4708,20.64055,1.205569,7.47E-05
1.23767E+18,147.6976288,22.02463961,22.90162,22.78471,22.58013,22.32735,21.38345,1.001089,0.000136324
1.23767E+18,159.6424689,25.21503943,24.11442,22.20979,21.8466,21.23235,21.04624,1.067096,0.00012476
1.23767E+18,149.282151,22.0604358,22.62262,22.70901,21.95752,21.57325,20.86421,1.012873,9.83E-05
1.23767E+18,131.9640084,20.00125163,23.44298,22.82152,22.37352,21.93851,21.26863,1.033353,7.78E-05
1.23767E+18,145.7546148,24.43427295,24.79017,22.68037,22.32827,21.66241,21.42056,1.056341,0.000137295
1.23767E+18,163.0244413,27.29445738,22.96153,22.63794,21.94443,21.29752,20.86656,1.113916,0.00053048
1.23767E+18,159.643501,27.5782741,22.93069,22.48029,21.95854,21.77379,20.78765,1.170846,0.00012009
1.23767E+18,133.1855238,18.9106649,22.23295,22.54816,22.49093,21.83472,21.52531,1.076045,0.000329201
1.23767E+18,152.4013334,28.36471439,24.10627,23.40058,22.2186,21.15155,19.91913,1.055729,0.000340555
1.23767E+18,147.6951096,26.90411875,22.42109,21.9938,21.42156,21.40891,22.59771,1.049437,0.000111544
1.23767E+18,153.199967,27.67545064,22.49313,22.57037,21.95405,22.01486,20.96604,1.166958,0.000100325
1.23767E+18,146.1141477,25.58987941,23.2708,23.55146,22.57817,22.5178,21.82079,1.079747,0.000217758
1.23767E+18,142.2093462,24.20965915,22.56637,21.72253,21.09008,20.61252,20.04627,1.017926,0.000148469
1.23767E+18,128.0866556,18.71520593,25.56713,24.25505,22.50836,22.97261,21.84489,1.187292,0.000256189
1.23767E+18,354.2314566,-0.562090709,21.73325,21.99795,21.13175,20.94522,20.75338,1.380666,9.75E-05
1.23767E+18,17.54130413,1.176904972,23.30337,22.80274,22.05112,21.57543,21.74845,1.009108,0.000131921
1.23767E+18,153.1948264,29.10874624,24.51652,23.0564,22.05186,21.43322,21.91842,1.242201,0.0001663
1.23767E+18,165.9949996,30.94933556,22.44335,22.62274,21.88818,21.7216,20.63811,1.077581,0.00010336
1.23767E+18,157.3236069,28.98228611,23.6971,23.00207,22.04914,21.7553,20.89713,1.074953,0.000124249
1.23767E+18,164.0664084,31.67928754,23.35654,22.48281,22.20964,21.59179,21.51061,1.012154,0.000136086
1.23767E+18,163.9725094,31.68145027,22.80303,22.15553,21.90121,21.57326,21.45005,1.107782,0.000118353
1.23767E+18,204.644679,34.29595127,23.96186,24.34505,22.00986,20.9432,19.93775,1.000994,0.000436323
1.23767E+18,138.5626351,26.29235723,21.71074,21.84715,21.41354,20.79729,20.13738,1.064636,0.000152079
1.23767E+18,157.3250136,31.95599044,23.47589,23.53428,22.5515,22.51122,23.40394,1.173489,0.000116073
1.23767E+18,133.1788308,24.18715676,22.61672,22.33135,22.27989,21.98067,21.58334,1.029857,1.00E-04
1.23767E+18,146.1149656,27.51544174,24.13143,22.45138,22.32358,21.57494,20.80189,1.300784,0.000107194
1.23766E+18,131.9664012,25.16037325,22.84349,22.21061,21.49672,21.16539,20.45924,1.002347,0.000105863
1.23766E+18,133.173464,25.14183001,25.97354,21.51881,21.35859,20.95564,20.68421,1.130644,8.36E-05
1.23766E+18,149.2688423,30.94493285,21.97658,22.0131,21.46224,20.60165,19.58942,1.072023,0.000234703
1.23766E+18,128.0763993,25.46697862,22.06384,22.77831,21.60242,21.5133,20.3318,1.034391,0.000241152
1.23766E+18,138.5044416,29.47799835,23.01114,22.34276,21.85118,21.35356,20.60988,1.0055,0.00016166
1.23766E+18,24.12977143,0.627512263,22.60259,22.5946,21.90405,21.37547,20.68783,1.020481,0.000156106
1.23766E+18,10.62568195,0.076357833,23.22167,22.78148,22.03569,21.99599,21.27217,1.45962,0.000123651
1.23766E+18,10.3925376,0.075948176,23.20198,22.64924,22.11412,21.87436,22.04907,1.084333,0.000211023
1.23766E+18,354.2555995,0.204280669,24.42464,23.01351,22.29088,21.86258,21.91118,1.022291,0.000107602
1.23766E+18,36.49291183,-0.355187573,22.83299,22.32012,21.73735,21.70575,20.95572,1.071607,0.000166526
1.23766E+18,17.10534443,-0.683690538,22.33899,22.43968,21.77722,21.01689,20.34629,1.055616,0.000190215
1.23766E+18,36.49017037,-1.160068098,22.45182,22.83779,21.88108,21.47492,20.65014,1.151978,0.000120845
1.23766E+18,30.84627754,-1.053254138,24.24526,23.14843,22.95591,22.42462,23.55406,1.213469,0.000179765
1.23766E+18,11.07624632,-1.215544261,21.86175,21.96471,21.45682,20.89569,20.66448,1.037819,0.000100072
1.23766E+18,11.07022952,0.577786092,22.92701,22.22039,22.05453,21.62179,21.25826,1.115388,0.000149084
1.23766E+18,334.5608072,0.69248947,23.21957,23.22955,22.07867,21.85158,21.58096,1.080624,0.000161981
1.23766E+18,320.9966986,0.806069437,23.43406,22.61803,22.14821,21.85637,21.41117,1.061296,0.000100668
1.23766E+18,336.3259276,0.372794544,22.97872,22.71269,21.97831,21.22135,20.77786,1.001511,0.000119465
1.23766E+18,356.6515722,0.933866267,22.23666,22.37273,21.64886,21.65779,21.48131,1.345178,0.000105141
1.23766E+18,350.8256279,1.043903415,22.21612,21.81795,21.27804,20.67777,20.26711,1.040328,0.000167967
1.23768E+18,43.22518803,3.127890055,26.77282,22.4028,21.45995,21.06841,20.33864,1.012213,5.49E-05
1.23768E+18,43.27048414,3.190651019,24.95572,22.50239,21.6967,21.57438,20.96452,1.016016,0.000104761
1.23768E+18,42.32206021,3.082461173,24.16403,22.61407,22.53449,22.0049,22.02571,1.180698,7.19E-05
1.23768E+18,42.31587292,2.649509539,23.42717,23.85789,22.57746,22.70328,22.06034,1.234417,0.000141707
1.23768E+18,41.25211361,2.412964091,22.90182,22.84385,22.48574,22.28731,21.59956,1.328988,0.000115862
1.23768E+18,43.24652456,1.516222142,23.59015,22.38865,21.83232,21.41553,20.33356,1.002192,0.000130719
1.23768E+18,41.2747031,1.543900295,22.77369,22.8257,22.16592,21.62099,21.06068,1.002093,7.16E-05
1.23768E+18,3.570247587,-1.653353519,23.69816,22.98056,22.60368,23.23444,22.36675,1.230915,0.00015003
1.23768E+18,7.683868834,1.938141561,23.08524,22.40539,22.03767,21.89691,21.121,1.025747,0.000148831
1.23768E+18,7.047369302,0.861544256,22.98973,22.64095,22.07975,21.63689,20.92381,1.033832,0.000106364
1.23767E+18,230.7672905,58.00322127,22.74275,23.21776,21.96774,20.94855,19.68565,1.043175,0.000328509
1.23767E+18,150.5493884,15.23040921,22.31893,22.76212,21.85886,21.23559,20.35113,1.016364,0.000119754
1.23767E+18,147.9732023,15.12157597,23.70938,22.793,22.44893,22.04657,22.00894,1.004937,0.000109545
1.23767E+18,142.8196836,14.21658729,22.7926,22.88111,22.32904,22.46528,21.09973,1.096857,0.000165448
1.23767E+18,154.552169,14.90587148,23.72124,22.9971,22.32663,21.6393,21.01627,1.057444,0.000148585
1.23767E+18,148.5471198,15.48075964,22.43568,23.14921,21.85139,22.35458,21.72529,1.036041,0.000116795
1.23767E+18,148.5433556,16.59881334,22.85184,22.04327,21.49093,21.46517,20.51583,1.155487,0.000352323
1.23767E+18,148.0041934,16.03323175,26.06878,22.30063,21.53581,21.20265,20.74211,1.024114,0.000153756
1.23767E+18,148.5401873,18.79771241,23.93555,23.43622,22.38362,21.76301,21.13681,1.029535,0.000207467
1.23767E+18,161.9069739,23.91974037,23.75571,22.8739,22.68857,22.38675,21.32761,1.054978,9.94E-05
1.23767E+18,148.5304988,21.6240076,22.91268,23.02842,22.38171,21.88788,21.17513,1.001744,0.000101404
1.23767E+18,143.0753202,19.62086895,22.12586,22.4373,21.61777,20.88878,20.22957,1.05738,0.000203462
1.23767E+18,161.2812434,23.2003832,21.95929,22.05957,21.79885,21.6065,20.17156,1.25423,9.51E-05
1.23767E+18,135.563163,16.95784558,23.46028,22.39436,22.14817,22.28713,21.04257,1.241954,9.09E-05
1.23767E+18,138.3225852,17.35857645,25.31468,23.75414,22.46035,23.01867,21.50241,1.272884,0.000153023
1.23767E+18,142.8201835,21.43901229,23.38276,22.58134,22.07545,21.84148,21.15618,1.184184,0.000249697
1.23767E+18,147.9979431,22.13612737,22.66359,23.10906,22.19289,21.62173,21.22799,1.133149,0.000131519
1.23767E+18,148.5338061,21.84160116,22.71416,21.86323,21.67048,20.98485,21.79074,1.004842,0.000103498
1.23767E+18,147.9960339,21.6172448,23.13911,21.98497,21.32877,21.00621,20.25404,1.138647,8.41E-05
1.23767E+18,161.2811223,25.62133423,22.82345,22.6872,22.01646,21.94521,20.29951,1.024723,0.000238736
1.23767E+18,147.3744641,25.40850419,24.68622,22.3547,21.52402,21.78775,21.55763,1.067622,0.000153759
1.23767E+18,154.53338,26.70492115,22.34493,21.76017,21.25636,20.57163,20.21483,1.104582,0.000231478
1.23767E+18,136.3504429,19.92280351,22.82349,22.39966,22.27555,21.4431,20.96293,1.302745,0.000153764
1.23767E+18,138.3379007,24.20077377,22.14246,22.01698,21.5698,21.05868,20.28391,1.014102,8.44E-05
1.23767E+18,150.5399942,27.86906758,23.81141,22.41001,21.8579,21.74941,21.10757,1.07568,0.000159419
1.23767E+18,138.0941175,23.07838319,23.25348,23.0577,22.35028,22.48744,21.55758,1.012383,0.00012957
1.23767E+18,132.6742123,21.29264723,23.16542,22.75801,22.1074,21.99044,22.10616,1.060126,7.45E-05
1.23767E+18,128.33368,19.45268111,23.57836,22.93328,22.67653,22.8906,20.91367,1.063316,7.29E-05
1.23767E+18,127.6601862,18.13270718,23.24454,23.04679,22.61578,22.28634,21.55634,1.284723,0.000168907
1.23767E+18,36.65229683,0.243663606,23.84029,22.55794,21.9223,21.44629,20.67343,1.01114,0.000161904
1.23767E+18,147.3709776,27.47304922,21.95601,22.20718,21.64096,20.93805,20.17485,1.074982,0.000104126
1.23767E+18,162.3201339,30.43307341,23.50854,22.97406,22.52775,22.34491,22.80359,1.202685,8.08E-05
1.23767E+18,164.9892644,31.83145319,23.5932,22.43051,21.78417,21.32902,20.84638,1.070455,0.000214003
1.23767E+18,165.5985724,31.60785377,23.23846,23.0316,22.18051,21.73557,21.28035,1.124312,0.00017582
1.23767E+18,161.9102297,29.26400455,21.93205,22.42117,21.47634,21.40714,21.2251,1.129546,9.45E-05
1.23767E+18,154.5464126,31.13387369,22.41579,22.24642,21.92241,21.44392,21.34697,1.462814,0.000108099
1.23767E+18,136.3555351,24.56101164,24.23436,22.57235,21.75944,21.68116,21.00416,1.126451,0.00010429
1.23767E+18,139.0314972,26.23742089,23.69511,22.23503,21.64935,21.06714,20.89225,1.046003,0.000161952
1.23767E+18,133.0469086,23.59018487,22.57432,22.41534,21.8787,21.53099,20.79553,1.01346,0.000141573
1.23766E+18,142.4778485,29.79157778,22.93502,21.93438,21.40588,21.01344,20.17795,1.072891,9.79E-05
1.23766E+18,147.3803148,30.62715167,22.39108,22.1827,21.92733,21.58908,20.63198,1.043132,9.90E-05
1.23766E+18,136.3699954,26.30552709,24.59716,22.77399,21.9833,21.12227,19.70567,1.168793,0.000336223
1.23766E+18,154.5372512,30.48437669,23.63578,22.87831,22.68677,22.37327,21.24407,1.071895,8.37E-05
1.23766E+18,148.527651,31.1197984,22.77507,22.43237,21.96454,21.77782,21.64261,1.250393,0.000162793
1.23766E+18,136.3631725,27.59005735,22.90378,22.27006,21.95028,21.50373,21.12542,1.099296,0.000110281
1.23766E+18,147.9868849,31.16615438,23.5834,23.06323,22.50156,21.80005,21.6559,1.001886,0.000124864
1.23766E+18,139.0302329,31.00163889,23.40365,22.75932,22.23446,21.63917,21.3371,1.046528,0.000230761
1.23766E+18,150.5477932,32.49837064,22.30285,22.24026,21.67297,21.51111,20.40021,1.291188,0.000110313
1.23766E+18,127.6612058,25.03671477,23.93409,22.88539,22.4385,21.62005,20.87617,1.050804,0.000137531
1.23766E+18,127.6623777,24.36182087,22.75671,22.53932,22.38311,21.78222,21.77953,1.095758,0.000104549
1.23766E+18,138.3283313,29.03131688,26.69453,23.01509,22.41026,21.80138,21.31854,1.04364,0.00010579
1.23766E+18,136.3709804,27.61925436,23.12665,22.16451,21.72466,21.42845,22.00071,1.088188,9.09E-05
1.23766E+18,43.24494121,-0.284128758,22.37324,22.14024,21.57145,21.01051,20.18606,1.051541,0.000156118
1.23766E+18,36.63561901,-0.376724928,22.52175,22.08151,21.86762,21.44381,21.1349,1.019036,8.42E-05
1.23766E+18,23.60199806,-0.421575273,23.05192,21.68042,21.55199,21.08547,21.27393,1.151556,0.000157819
1.23766E+18,21.86776935,-0.301413942,22.64193,22.27681,22.03415,21.89687,21.13155,1.188858,4.99E-05
1.23766E+18,30.02690627,-0.70913249,24.30799,22.73443,22.2966,22.04994,21.78217,1.336535,0.000164265
1.23766E+18,4.427748826,-0.746765375,24.81806,24.11234,23.10402,23.04273,22.47379,1.009363,0.000173944
1.23766E+18,325.8765332,0.224090175,24.05496,22.68864,21.90437,22.09371,20.9438,1.455586,3.59E-05
1.23766E+18,332.7794803,0.011022027,22.75566,22.67907,21.72537,21.20981,21.82334,1.063439,4.99E-05
1.23766E+18,349.3142551,0.763647495,23.34981,22.64556,22.32091,22.21931,21.22769,1.39688,0.000175917
1.23766E+18,349.2858963,0.568696925,23.14528,22.41049,21.86526,21.42645,20.85365,1.360767,0.000296801
1.23766E+18,215.7374182,53.00873774,23.26764,22.43361,21.96591,22.70094,21.1905,1.091383,8.85E-05
1.23766E+18,133.041048,30.73961923,21.6882,22.48914,21.62594,21.13082,20.24584,1.002611,8.87E-05
1.23766E+18,132.687306,29.11134882,22.79882,21.91811,21.15995,20.80085,19.74225,1.110553,0.000292778
1.23768E+18,330.3663655,1.100970568,23.45108,23.01586,22.34723,22.28148,21.29182,1.137067,0.000149467
1.23768E+18,8.593270313,4.167075919,23.95612,22.3989,22.20432,21.79905,21.06621,1.022503,6.99E-05
1.23768E+18,9.126343089,2.738385043,22.98724,22.17398,21.67654,21.26348,20.83485,1.001249,0.00011041
1.23767E+18,37.54213218,-8.217048306,21.94303,22.29182,22.1949,21.29381,22.00383,1.075087,7.36E-05
1.23767E+18,0.496522824,-3.417494548,23.21787,22.09816,21.80182,21.1982,20.67122,1.019021,0.000120402
1.23767E+18,154.4374872,15.5601553,23.3373,22.82889,22.16242,21.3812,20.4454,1.077521,0.000166896
1.23767E+18,154.4214446,15.09981246,22.17121,21.99741,21.31859,20.95296,20.10873,1.140019,0.000288341
1.23767E+18,147.3089324,15.70458409,23.15135,22.84315,21.69538,21.58985,20.7767,1.00062,0.000115574
1.23767E+18,154.4391729,20.39865156,22.87206,22.24327,21.9021,21.9075,20.90212,1.223592,0.00014058
1.23767E+18,154.4264112,22.14698305,23.10034,22.41705,21.94649,21.81334,21.26451,1.105508,0.000177025
1.23767E+18,154.4361206,21.81269949,22.84716,22.48747,21.92771,21.69477,21.02498,1.137947,9.81E-05
1.23767E+18,143.9970482,19.33211039,23.15836,22.57886,21.92971,21.44253,21.22725,1.036926,0.000160808
1.23767E+18,147.3227725,19.965845,23.2564,22.92079,22.43227,21.93275,22.48642,1.346262,0.000157449
1.23767E+18,154.4018307,20.74160661,23.83393,22.84641,21.99792,21.51468,20.67019,1.127238,0.000165111
1.23767E+18,133.9882377,18.50646926,23.91747,22.82633,22.38464,22.08237,21.75352,1.016409,0.000115607
1.23767E+18,130.9987628,16.9499761,24.38353,22.66471,21.9331,21.48589,21.02338,1.042979,0.000222431
1.23767E+18,161.1535945,26.01578881,23.36474,22.9358,22.41051,21.86299,21.15313,1.144768,0.000157343
1.23767E+18,161.1114478,26.03529232,22.9055,22.68745,21.70866,21.57457,21.63362,1.036977,0.000158956
1.23767E+18,142.7068817,21.54975288,22.79633,22.87327,22.48877,21.57206,20.86968,1.155006,0.00029234
1.23767E+18,143.9849456,20.57821192,25.4993,22.62895,22.0592,21.69815,21.55399,1.079599,0.000101422
1.23767E+18,156.2380165,29.80893133,22.36743,23.11031,21.94387,21.93252,22.21185,1.160073,0.000140087
1.23767E+18,150.0354406,25.21279876,22.66657,22.24535,21.61969,22.32749,22.32304,1.229201,0.000141631
1.23767E+18,131.0109286,18.63360791,22.84009,22.56126,22.16207,21.94383,20.93215,1.038304,0.000187293
1.23767E+18,135.1611359,19.4615182,22.89095,22.14236,21.23371,20.09784,19.79724,1.03622,0.000109076
1.23767E+18,164.2674273,28.99223447,22.20144,22.82074,22.22186,21.83294,21.87658,1.230744,0.000121863
1.23767E+18,152.5578015,26.07482354,22.26589,22.60659,21.68466,21.26221,22.30186,1.076751,0.000179225
1.23767E+18,133.9829581,19.65729595,22.89396,22.39833,22.0104,21.23178,20.62675,1.2261,0.000143324
1.23767E+18,161.1346405,27.17952885,23.293,23.33502,22.46117,21.38346,21.81144,1.11396,0.00021832
1.23767E+18,142.7039977,22.4005729,23.57943,23.13927,22.66296,21.88649,20.8559,1.202482,0.000114928
1.23767E+18,126.865075,19.40607911,23.27506,22.61516,21.04339,20.86325,20.20118,1.020209,0.000201066
1.23767E+18,133.991495,22.91458399,23.02367,22.52056,21.94162,21.74816,21.2288,1.099745,0.000124159
1.23767E+18,135.0828505,22.00456708,23.6162,22.99601,22.33073,21.76488,21.4252,1.060451,0.000144532
1.23767E+18,148.2317382,26.36174125,22.64087,22.35136,21.8872,21.5376,20.91931,1.047641,0.000187343
1.23767E+18,345.4554144,-0.153997275,24.54452,23.57655,22.60207,22.13887,20.71741,1.028397,0.000219726
1.23767E+18,343.5723915,-0.194710589,23.28122,23.16035,22.41298,22.03313,23.59474,1.129055,7.54E-05
1.23767E+18,27.00040593,-0.500363197,23.61214,23.40334,22.33674,21.39847,20.76242,1.619295,0.00013523
1.23767E+18,26.9840011,-0.574562223,23.34017,23.34578,22.69032,22.73846,22.55722,1.261454,0.000164558
1.23767E+18,25.95014525,-0.498318726,22.6307,22.84896,22.3329,21.52783,20.48739,1.174912,0.000113672
1.23767E+18,20.46771059,0.34133708,22.38812,23.05532,22.72555,22.72537,21.47392,1.180066,8.87E-05
1.23767E+18,18.42218676,-0.062539283,23.39606,22.3096,21.98531,21.45826,20.30973,1.057197,0.000124247
1.23767E+18,156.233967,29.88673942,22.64761,22.60242,21.95963,21.63721,20.37565,1.139176,0.000328959
1.23767E+18,154.4013902,28.69967976,22.85404,22.75745,22.21133,21.44331,21.11172,1.028613,5.74E-05
1.23767E+18,150.0351067,27.36110887,23.38488,23.06336,22.7449,21.84974,21.71174,1.164444,0.000119723
1.23767E+18,164.263552,30.81964617,22.73319,22.49723,21.74456,21.30962,20.72085,1.034231,5.75E-05
1.23767E+18,164.2497913,30.46229256,22.73181,22.22966,21.76389,21.50879,20.35248,1.074725,9.08E-05
1.23767E+18,140.6661938,27.21935227,22.48236,22.40425,21.79656,22.57138,21.49852,1.291331,0.000191608
1.23767E+18,144.0055778,28.05495373,22.56391,21.97066,21.34566,20.72034,19.48181,1.267397,0.000173015
1.23767E+18,154.4052367,31.01692658,25.05045,22.72063,22.15335,21.79185,21.5729,1.072803,0.000163242
1.23767E+18,129.4732666,21.53354685,23.44414,22.21558,21.62957,21.10557,20.50477,1.083514,0.000154314
1.23767E+18,148.2109027,28.71521646,22.53252,22.31764,21.85461,21.30923,20.58394,1.045048,0.000117595
1.23767E+18,147.3123125,28.416357,21.78188,22.34895,21.88516,21.6135,20.72882,1.005458,0.00012962
1.23766E+18,147.3182295,31.60542951,25.73106,22.93481,21.92789,21.8777,21.58502,1.03751,0.000176915
1.23766E+18,139.9932664,28.80001147,22.56204,22.36994,21.59524,21.71192,21.15335,1.130254,0.000137125
1.23766E+18,135.1617273,26.18053285,25.12037,22.31904,21.46223,20.79827,19.95103,1.039904,0.000221091
1.23766E+18,136.981053,26.51493771,23.63764,22.14531,21.28138,21.63041,20.20725,1.122154,0.000183018
1.23766E+18,136.9703895,26.54462598,25.10329,22.70361,22.08987,21.77251,20.52753,1.251006,0.000277709
1.23766E+18,154.4297362,31.40631591,24.05451,23.48337,22.35699,22.02778,21.34329,1.15122,0.000145959
1.23766E+18,147.3120792,32.2398485,22.08791,22.02078,21.61846,20.87342,20.50224,1.01761,0.000187648
1.23766E+18,147.3262712,32.32971467,23.52608,22.76547,22.32788,21.88059,21.53871,1.014407,9.43E-05
1.23766E+18,150.0225094,31.24395665,24.45233,22.89082,22.21248,21.77361,20.9527,1.029714,0.000163506
1.23766E+18,138.4379795,28.49152614,23.08144,22.97554,22.42963,22.5568,22.02329,1.183794,0.000123293
1.23766E+18,126.866294,22.60193083,22.52972,22.61581,22.18056,21.79932,20.85462,1.043053,0.000176504
1.23766E+18,136.9766288,27.23113738,23.59339,22.46651,22.2351,21.3526,20.88346,1.014112,8.51E-05
1.23766E+18,126.8745492,20.72269565,22.43417,23.06618,22.08981,21.85698,21.32457,1.032411,9.40E-05
1.23766E+18,129.4542643,26.55563611,23.27562,22.42022,21.7388,21.25772,21.07026,1.058642,0.000166202
1.23766E+18,126.8562113,23.0101856,22.63088,22.68051,21.7692,21.31917,20.54268,1.267662,0.000215756
1.23766E+18,20.46877824,0.566525553,22.85375,22.81223,22.49346,22.11301,21.1642,1.020726,0.000171761
1.23766E+18,17.29259839,0.588349427,23.72789,22.68633,22.20292,21.57707,21.11815,1.583287,0.000189164
1.23766E+18,356.94224,0.02484772,24.2324,22.8412,22.1113,22.94103,22.6574,1.230089,0.000103316
1.23766E+18,26.99157235,-0.352695956,24.17252,22.78263,22.09622,21.51159,20.68334,1.020962,0.000163865
1.23766E+18,356.9229431,-0.352786598,24.05793,22.80113,22.61651,22.51394,21.25981,1.176526,0.000171265
1.23766E+18,24.31738521,-0.813967736,23.59607,22.13313,21.73562,21.46991,21.25286,1.095382,0.000125233
1.23766E+18,26.97570363,-1.099854754,23.14719,22.08763,21.78401,21.38285,21.17881,1.303627,0.000185785
1.23766E+18,333.8385691,-0.489998426,22.93064,22.40372,21.67193,21.55049,20.97747,1.184988,6.74E-05
1.23766E+18,342.2544179,0.061176869,21.9111,22.52426,21.4186,21.02796,20.78998,1.018528,0.000100597
1.23766E+18,330.3745851,0.194287658,23.08542,21.75416,21.03243,20.69326,20.36185,1.121779,0.000158646
1.23766E+18,343.5633407,-0.317103472,22.47417,22.4464,21.9905,21.3327,21.49698,1.006638,5.70E-05
1.23766E+18,352.5801465,1.122945889,22.39451,22.29116,21.57895,21.46126,20.30956,1.015189,0.000120439
1.23766E+18,350.2317338,0.527833997,22.60349,23.0582,22.74409,22.45966,22.33769,1.27627,0.000110351
1.23766E+18,142.7011787,50.49216051,23.88996,23.30306,21.77198,20.58294,19.87286,1.017408,0.000286682
1.23766E+18,357.05861,0.699621441,22.38149,21.93196,21.564,21.07488,20.63136,1.051049,4.78E-05
1.23767E+18,154.4366337,23.16284789,24.66408,22.38361,21.87278,21.13605,20.61816,1.003389,0.000158734
1.23767E+18,148.8392035,14.2111417,22.81558,22.83419,22.10835,21.68059,21.03371,1.026245,0.000106572
1.23767E+18,152.0105139,14.14738669,23.31688,23.13975,22.56673,22.33632,20.68788,1.066373,0.000118941
1.23767E+18,148.8285685,15.70576837,22.41176,22.50148,22.07768,22.22481,21.88394,1.034298,7.84E-05
1.23767E+18,154.3879513,18.13961123,23.85004,23.41395,22.26837,22.03129,21.62084,1.109123,0.000129989
1.23767E+18,150.7929052,17.58747515,22.32539,21.66786,20.84434,20.60968,20.11805,1.057653,7.24E-05
1.23767E+18,155.7094985,17.90166373,23.10094,22.36448,21.8502,21.32662,20.27151,1.069496,0.000219317
1.23767E+18,148.7959073,17.83169169,23.4707,22.83449,22.47489,21.78243,21.6468,1.012404,0.000112105
1.23767E+18,141.8784433,17.15747942,23.15467,22.80848,22.34865,21.87173,22.04463,1.10965,0.000161866
1.23767E+18,141.8826802,19.06244139,25.36337,22.38677,21.58629,21.33059,20.60386,1.165544,0.000246604
1.23767E+18,142.7498303,19.62668479,24.52502,22.56454,22.28952,21.99753,21.68182,1.005131,0.00012979
1.23767E+18,155.7198487,24.40681008,22.35082,21.7305,21.35023,21.01155,20.64926,1.044872,0.000123941
1.23767E+18,155.7184248,24.39836522,22.64636,22.32413,22.15664,21.38519,21.6583,1.016063,0.000156691
1.23767E+18,157.5721099,24.58012475,22.44039,22.64495,21.73554,22.07245,20.73899,1.018565,0.000160038
1.23767E+18,145.2102119,21.96180842,23.71394,23.0205,22.52243,21.8404,21.53614,1.034079,7.40E-05
1.23767E+18,145.2320462,21.81761901,22.57649,22.03305,21.92291,21.48437,20.93448,1.085277,0.000107675
1.23767E+18,149.9753131,22.78744113,23.23138,22.52108,22.16478,21.48315,21.39085,1.075746,0.000255822
1.23767E+18,131.6089617,16.96673672,22.90361,22.2644,21.7858,21.70856,20.98523,1.210141,0.000152532
1.23767E+18,155.7114063,23.64213142,22.44143,21.54207,20.79202,20.52835,19.31924,1.021563,0.000102319
1.23767E+18,159.9407508,27.84713066,25.29331,23.50425,22.05512,21.0133,19.96086,1.024122,0.000269228
1.23767E+18,154.3973843,26.33872975,23.04614,22.81007,22.11134,21.86507,21.56664,1.003286,9.17E-05
1.23767E+18,157.5523078,26.60289715,23.40122,22.51409,22.18878,21.93117,22.05281,1.246333,0.000111975
1.23767E+18,157.5582218,26.15285576,24.10448,22.8416,22.07149,21.46181,20.70367,1.021141,0.000332376
1.23767E+18,154.3775359,25.22582304,21.87741,21.9102,21.22017,21.42161,21.72394,1.25099,0.00020367
1.23767E+18,149.9688838,27.23135164,22.85163,23.17617,22.41061,22.45159,22.90658,1.083521,0.000123256
1.23767E+18,133.2831549,21.22923902,23.21281,22.8735,22.56349,22.0706,22.01722,1.148014,0.000174634
1.23767E+18,32.03969095,0.238265052,23.79578,22.976,22.30304,22.12263,21.65338,1.186435,0.000111653
1.23767E+18,32.05963984,-0.843975328,23.49058,22.69897,22.41399,22.66742,21.62059,1.084299,0.000128346
1.23767E+18,19.27248354,1.098934617,21.78379,21.77579,21.70084,21.6329,20.95816,1.111285,0.000203527
1.23767E+18,19.26561071,0.403173498,22.96953,22.74999,22.18349,22.03264,21.69525,1.134831,0.000128454
1.23767E+18,15.0172938,0.222560347,23.61629,22.42192,21.8685,21.29818,20.79778,1.002327,0.00032512
1.23767E+18,20.4130955,-0.988524556,22.87564,22.7848,21.96463,21.25952,20.87468,1.026247,0.000176879
1.23767E+18,321.8519831,-1.714399689,23.34485,22.60293,22.17488,21.28556,20.94768,1.004985,4.22E-05
1.23767E+18,167.1060052,32.05229274,23.20956,23.25759,22.34064,21.02978,19.73426,1.170722,0.000512047
1.23767E+18,149.9626581,27.87593627,22.4621,22.93643,21.97083,21.77315,20.62112,1.044167,0.000151568
1.23767E+18,162.4407136,29.35145203,23.03972,22.8649,21.96736,21.67695,20.66312,1.097273,0.000132203
1.23767E+18,143.2264375,27.59777968,22.78879,22.33417,21.76096,21.20294,21.66852,1.07038,0.000118647
1.23767E+18,149.9601113,29.47882675,22.66463,22.48015,21.40619,20.69965,20.17587,1.059727,0.000143179
1.23767E+18,142.7384457,27.00966441,22.01753,21.65448,21.21101,20.61259,19.79822,1.012336,8.90E-05
1.23767E+18,148.7874318,30.30835098,23.58213,22.66067,22.39126,21.64288,22.04233,1.055553,6.67E-05
1.23767E+18,141.8667377,26.12081711,23.02718,22.46634,22.10717,22.76076,21.70568,1.14751,0.000132538
1.23767E+18,157.5710039,31.70792407,22.65594,22.50678,21.89605,21.48752,20.79054,1.035874,0.000105382
1.23766E+18,154.3837796,31.74979116,22.15829,22.11621,21.84284,21.13854,20.6098,1.06401,0.000137433
1.23766E+18,141.8707338,28.86220497,22.06582,22.88073,21.37543,20.17973,19.23909,1.005776,0.000313848
1.23766E+18,142.7534885,28.27002798,22.37848,22.61051,22.04824,21.78313,21.3882,1.09398,0.000141958
