objid,ra,dec,u,g,r,i,z,redshift,redshift_err
1.23766E+18,137.0215575,27.8088407,23.15883,22.69175,22.27336,21.47137,21.01239,0.9098426,0.000187331
1.23766E+18,133.4306535,26.13729466,23.64997,22.61752,22.0675,21.62887,20.85452,0.9061365,0.000174363
1.23766E+18,141.8443038,29.32975702,24.20238,23.515,22.70895,21.55328,20.83151,0.9408589,0.000184071
1.23766E+18,141.6237794,29.16750338,23.66349,22.80297,22.58496,21.96365,21.53506,0.972394,7.04E-05
1.23766E+18,130.134064,23.52246235,23.03129,23.12152,22.09327,21.6039,20.9105,0.9504116,6.71E-05
1.23766E+18,128.5748835,22.20066161,23.18671,22.79124,22.36133,21.93455,21.25858,0.9403319,8.47E-05
1.23766E+18,139.8767163,27.0414643,23.11803,22.71726,21.85376,21.68188,21.75099,0.9960825,8.79E-05
1.23766E+18,202.4506201,36.29316599,26.37727,25.32251,22.16708,20.96351,19.84252,0.9088959,0.00026663
1.23766E+18,199.4481962,36.73173673,25.05372,23.32386,21.90932,20.81538,19.73931,0.9832948,0.00017187
1.23766E+18,144.4491941,33.34596156,25.49367,22.74056,21.81581,20.73888,19.91948,0.9976124,0.000132418
1.23766E+18,120.7579719,20.99581489,23.92474,23.37393,21.59114,20.52099,19.87197,0.9760078,0.000220602
1.23766E+18,141.6817771,31.75150874,23.2147,23.7689,21.98325,20.8562,19.7692,0.9832473,0.000260677
1.23766E+18,136.8218706,29.12913489,23.60923,22.65867,21.94398,21.55516,21.42324,0.9059804,5.35E-05
1.23766E+18,134.0716847,27.74958875,23.19178,22.24256,21.38576,20.81459,20.42302,0.918595,0.000111144
1.23766E+18,137.7557474,29.06561096,24.09513,22.45661,21.7891,21.11184,20.17218,0.9614289,0.000123711
1.23766E+18,132.6028741,25.93999642,22.77843,22.6632,22.34381,22.08307,21.16545,0.9506764,0.000104634
1.23766E+18,130.9065269,25.0862788,22.25623,22.36968,20.93934,20.71608,19.93041,0.9796702,0.000146279
1.23766E+18,141.2402251,31.86390036,22.44366,22.35734,21.90893,21.46591,20.78093,0.9968218,9.84E-05
1.23766E+18,129.3048023,25.94268875,23.02073,22.52189,21.96165,21.40841,20.99055,0.9441202,6.02E-05
1.23766E+18,127.8914792,25.05081982,22.66753,22.64586,21.88612,21.36398,20.64229,0.9416447,6.87E-05
1.23766E+18,138.6666057,29.78786582,24.41169,23.41182,21.60324,20.45895,19.28687,0.9112569,0.000403643
1.23766E+18,144.9853453,31.36813977,22.62905,22.23022,21.89527,21.28712,20.84418,0.9625437,0.00013057
1.23766E+18,16.60001475,0.501103473,22.15324,22.03825,21.55336,20.86958,20.82182,0.9172053,9.19E-05
1.23766E+18,20.11763725,0.001612724,23.53934,22.77208,22.39022,21.73183,21.00522,0.9748723,9.72E-05
1.23766E+18,41.31179079,-0.399801874,22.58152,22.51714,21.43265,20.65824,20.35555,0.9608328,0.000144091
1.23766E+18,31.08267875,-0.240185815,23.02451,22.59769,22.42051,21.93268,21.63881,0.9548647,0.000100787
1.23766E+18,18.90292511,-0.347040055,22.95943,22.46457,21.84739,20.92603,20.40629,0.9064575,0.000137321
1.23766E+18,3.215419384,-0.300430708,22.329,22.53689,22.08578,21.43757,20.98256,0.9396418,6.68E-05
1.23766E+18,356.3515444,-0.22446834,22.48483,22.1378,21.4439,20.97032,20.39815,0.9670059,9.66E-05
1.23766E+18,350.1301951,-0.368934609,22.51591,22.25835,21.44517,21.18623,20.07013,0.9111293,8.83E-05
1.23766E+18,348.6279613,-0.743058697,22.84338,22.24055,21.89886,21.07428,20.62294,0.9508032,0.000213537
1.23766E+18,12.31132969,-1.195734312,23.27048,22.65452,21.98973,21.30869,20.86726,0.9027768,5.17E-05
1.23766E+18,11.66352059,-1.170297304,23.3016,22.42674,21.79219,21.18432,21.94525,0.9126657,0.000162575
1.23766E+18,322.3532374,-0.119803759,22.68822,22.71708,22.1832,21.78529,21.67867,0.9131042,9.06E-05
1.23766E+18,338.4894984,-0.436902954,23.24858,22.86651,22.77828,22.28594,21.11159,0.9373841,7.18E-05
1.23766E+18,328.686485,0.509555193,24.01557,23.76667,22.60335,21.78471,21.42618,0.9199184,6.70E-05
1.23766E+18,340.9290081,0.074536749,23.70092,23.43348,22.40486,21.85485,21.27733,0.9968396,8.32E-05
1.23766E+18,342.5915081,-0.311587394,23.62786,22.94768,21.87564,21.7884,22.41895,0.9342542,0.000287418
1.23766E+18,353.6742085,0.756434055,24.28227,22.93065,22.40848,21.64466,21.89195,0.9177803,5.21E-05
1.23766E+18,352.4483344,0.756956272,22.99131,22.57071,21.93563,21.63642,21.2537,0.9332527,0.000200306
1.23766E+18,345.3310076,0.906744097,23.49149,22.94727,22.07393,21.62868,21.1322,0.95778,8.11E-05
1.23766E+18,3.344412518,0.568029401,21.68397,22.02077,21.18535,21.32817,19.96775,0.9635605,0.00022134
1.23766E+18,351.827469,0.548483398,23.24306,22.70614,21.92262,21.38519,20.74053,0.9394963,0.000131722
1.23766E+18,223.977909,35.00478627,23.3247,23.66205,21.81985,20.71215,19.75325,0.9148401,0.000271749
1.23766E+18,185.7378274,38.81999877,23.65647,22.94476,21.7223,20.66429,19.70274,0.9605308,0.000267778
1.23766E+18,178.1795028,43.39018821,23.09933,23.81092,22.10172,20.81036,19.87051,0.952618,0.000219634
1.23766E+18,160.3649509,42.78877281,23.68257,23.909,21.7932,20.6264,19.56737,0.9639044,0.000394763
1.23766E+18,188.2345789,45.00601786,25.00637,23.93784,21.93213,20.68045,19.71881,0.9075972,0.000370187
1.23766E+18,224.1612301,37.4783458,23.37633,26.03792,21.89609,20.67917,19.83665,0.9055141,0.000282857
1.23766E+18,206.7777118,43.69265242,26.17535,23.44927,21.54433,20.35188,19.65769,0.9217032,0.000301669
1.23766E+18,187.0236105,45.76036343,26.14989,23.3652,21.85611,20.81988,19.87778,0.9381753,0.000279483
1.23766E+18,158.1348345,40.84205071,25.69191,22.63328,21.47964,20.03589,19.29811,0.9386205,0.000293842
1.23766E+18,214.2814414,53.37646546,22.48568,22.52384,22.03872,21.52194,21.83288,0.9396226,6.17E-05
1.23767E+18,153.4212367,14.34146024,22.74736,22.73045,22.04658,21.50797,21.57353,0.9488013,0.000110172
1.23767E+18,152.6007594,17.63746321,22.02365,22.89072,22.01148,21.44429,21.1134,0.9353848,0.000170363
1.23767E+18,144.0205562,15.82603012,23.30386,22.61685,22.31311,21.72651,21.4329,0.9409125,0.00011072
1.23767E+18,154.4419233,17.12951131,22.91234,22.74849,21.7102,20.91472,22.14526,0.9235911,0.000130432
1.23767E+18,146.5296068,15.65268291,21.87264,21.84841,20.91548,20.12532,20.27673,0.9610511,0.000111962
1.23767E+18,136.9344271,15.78370872,25.29416,23.26972,22.15548,22.25911,22.21555,0.9232745,0.000136977
1.23767E+18,32.38232276,-3.398055772,23.10294,22.8705,22.06923,21.61015,20.9132,0.9164569,0.000160444
1.23767E+18,9.127291268,8.000793346,23.0586,23.1856,21.60597,20.45762,19.78526,0.9339206,0.000144085
1.23767E+18,3.990598872,6.592085248,25.5574,23.40121,22.33226,21.25225,19.94131,0.9577748,0.000224235
1.23767E+18,144.50257,16.22395908,23.51279,23.55968,22.1646,22.06114,21.6144,0.9600379,0.000128629
1.23767E+18,151.291094,15.9873507,23.13422,22.67792,22.06522,21.54273,20.6887,0.9579598,9.99E-05
1.23767E+18,156.5828391,19.68624475,23.67269,22.60374,22.12996,21.5808,21.5623,0.9407833,8.61E-05
1.23767E+18,145.695481,17.36467775,23.57766,22.58652,22.44995,21.83284,21.70914,0.9169142,3.73E-05
1.23767E+18,146.6057677,18.74519885,22.80409,22.42487,22.36134,21.68002,21.2772,0.9462566,5.66E-05
1.23767E+18,153.6908814,19.35665659,23.1309,22.70654,22.02715,21.43987,20.92908,0.9242525,0.000107729
1.23767E+18,155.6912286,19.42912563,22.72063,22.54038,22.30441,21.61747,21.18912,0.9822347,9.74E-05
1.23767E+18,164.8159106,24.8011709,23.00912,22.51622,22.09576,21.04146,20.49937,0.9144701,0.000168524
1.23767E+18,161.7726092,23.9313875,22.3386,22.31844,21.87599,21.13329,21.88845,0.9789285,0.000212778
1.23767E+18,150.5475229,20.45230905,22.70755,22.0833,21.68086,21.30146,20.57394,0.9019483,4.69E-05
1.23767E+18,158.890016,23.33231356,23.23119,23.21773,22.31889,21.79601,21.61608,0.9349804,9.44E-05
1.23767E+18,139.3929388,18.59524458,23.74214,23.06098,22.14241,21.5094,20.97246,0.9624469,0.000171366
1.23767E+18,136.8579973,17.46220915,22.48365,22.62549,22.40279,21.68589,20.9993,0.9844165,6.13E-05
1.23767E+18,149.2330051,20.4521935,22.43442,22.27174,21.48108,21.2559,20.37987,0.9154394,0.000135033
1.23767E+18,138.4032499,16.58749315,22.43234,22.41849,21.87074,21.50347,20.99665,0.9168351,6.13E-05
1.23767E+18,156.4383764,25.24111896,24.41506,22.91884,21.84875,21.17123,20.7048,0.9102381,0.000119982
1.23767E+18,145.6110583,21.85176599,22.62564,22.60179,22.14678,21.48825,21.59714,0.9166291,7.23E-05
1.23767E+18,136.0113412,18.79392309,23.52246,22.7928,21.99402,21.4923,21.40351,0.9261147,0.000122675
1.23767E+18,159.0223956,24.49112889,22.59304,21.96033,21.40203,21.17383,20.8849,0.9515554,3.00E-05
1.23767E+18,159.7189515,24.15078527,22.57812,22.91773,22.06598,21.54543,20.63926,0.9413391,0.000159335
1.23767E+18,154.7392452,23.24853239,23.8186,22.9396,22.29489,21.63935,20.85475,0.937782,0.000102258
1.23767E+18,155.4444249,24.86625385,22.56125,22.47216,21.99474,22.32225,21.30184,0.9462981,0.000105648
1.23767E+18,133.0700727,17.81915659,22.67418,22.89007,22.29356,21.59624,22.72763,0.9448251,7.94E-05
1.23767E+18,134.1095161,17.81961683,23.56115,22.43682,21.45178,20.98074,20.77175,0.9090245,0.000202366
1.23767E+18,142.4936898,20.23013018,22.69448,22.15373,21.45721,20.79399,19.99349,0.9768161,0.000267446
1.23767E+18,158.1003901,30.09507954,22.82104,21.91664,21.28396,21.13734,20.73924,0.905166,0.000113127
1.23767E+18,143.5523075,24.56875093,24.03529,22.44062,22.06413,21.02018,20.69778,0.9029862,9.04E-05
1.23767E+18,146.4069237,25.06823877,22.47797,22.31709,21.99226,21.30001,21.1663,0.9310796,5.56E-05
1.23767E+18,151.3542223,25.6203021,23.52239,22.52247,22.00921,21.2394,20.67695,0.9583963,0.000117955
1.23767E+18,128.5079646,17.61225393,22.65889,21.95169,21.37307,20.73882,19.92154,0.986689,0.000139395
1.23767E+18,149.1617008,24.45349986,22.26815,22.83648,21.93619,21.37582,21.20187,0.9004019,8.83E-05
1.23767E+18,153.4168309,25.165303,22.78214,22.23919,21.75632,21.46888,20.64478,0.9338433,7.94E-05
1.23767E+18,33.14229113,6.772659697,21.86889,21.6603,20.91616,19.80227,19.19906,0.9068258,0.000127145
1.23767E+18,161.9247929,28.98169874,24.36725,21.93533,21.44167,20.75909,19.94233,0.9554811,0.000121179
1.23767E+18,162.2360057,28.57367988,22.48278,22.56779,21.93694,21.12436,20.57497,0.9162936,0.000255217
1.23767E+18,161.7601914,28.42510081,23.27879,22.69459,22.25108,21.62442,20.98808,0.9293994,0.000146134
1.23767E+18,157.274954,27.07830276,23.03799,22.59222,22.03294,21.38683,20.71723,0.9381,7.36E-05
1.23767E+18,134.816148,20.3770546,22.89838,22.45799,21.87941,20.89696,20.37567,0.9032713,0.000134089
1.23767E+18,130.2350933,18.56102141,24.33689,22.61298,21.57179,21.07289,20.51615,0.9659211,0.000174345
1.23767E+18,155.3646762,26.35222733,23.02749,22.65949,22.24423,21.85104,21.93475,0.904294,5.62E-05
1.23767E+18,154.0594691,25.63251237,23.4911,23.09917,22.01284,21.84941,21.29274,0.9964308,0.000147177
1.23767E+18,139.3864436,24.73053675,22.96495,22.80957,22.39051,21.62702,21.85591,0.9217617,8.65E-05
1.23767E+18,139.901288,24.14923474,23.6819,22.51903,22.23425,21.33842,20.98026,0.9557959,0.000167818
1.23767E+18,147.8706658,26.05571213,24.15464,22.78625,22.50651,22.18858,21.71491,0.9715143,0.000113013
1.23767E+18,135.2628288,21.10408038,22.6866,23.21773,22.30004,22.05021,21.81962,0.962978,0.000131829
1.23767E+18,126.8224937,17.66355033,22.9959,23.23519,22.50188,21.72178,20.3753,0.9087247,0.000184372
1.23767E+18,39.12824856,0.326965532,24.02119,22.67856,21.84316,20.98019,21.63769,0.9547666,5.60E-05
1.23767E+18,26.24281878,-0.013140145,22.88179,22.97151,21.87321,21.35395,21.49143,0.9357836,0.000139702
1.23767E+18,345.8738334,-0.028149359,23.14783,22.20182,21.74609,21.16025,21.18593,0.9427146,7.65E-05
1.23767E+18,13.80677493,1.053280744,23.78069,23.00183,21.89593,21.35955,21.65364,0.9281867,9.59E-05
1.23767E+18,14.07024813,-1.008796396,23.148,22.69927,22.23567,21.81635,21.11841,0.906095,5.28E-05
1.23767E+18,19.17111211,17.95490971,23.20122,25.65839,21.96991,20.74181,19.86861,0.9166646,0.000348034
1.23767E+18,242.7206796,54.85852728,22.47205,23.60106,22.07844,21.21497,20.69894,0.9355406,0.000148088
1.23767E+18,160.2333308,30.82507049,22.98875,22.8139,21.84097,21.62412,21.16936,0.9763423,0.000121215
1.23767E+18,163.2860332,30.49591436,22.90181,23.103,22.09554,21.44187,22.36221,0.9710146,6.38E-05
1.23767E+18,164.4427905,30.18377712,22.57658,22.80068,22.22106,21.56903,22.97467,0.9008598,0.000119371
1.23767E+18,159.0424946,28.93893235,22.24172,22.39729,21.60544,20.37334,19.6913,0.9194294,0.000192513
1.23767E+18,164.5552818,31.36620963,22.44213,22.28726,21.92548,21.30221,20.83197,0.9832348,6.47E-05
1.23767E+18,164.8494615,29.74415284,22.12132,23.74679,22.45832,21.83995,21.84138,0.9409269,9.61E-05
1.23767E+18,153.6533192,30.95383229,23.79284,23.34209,22.42169,21.89745,21.26158,0.9811181,0.000112195
1.23767E+18,164.6050764,32.42869335,22.80857,22.59464,21.89351,21.48657,20.97523,0.9153806,0.000199955
1.23767E+18,160.4038736,31.20092354,21.90906,22.07052,21.48563,20.95827,20.70143,0.9932083,7.94E-05
1.23767E+18,148.2469727,29.98975671,22.64324,22.75272,22.21233,21.34945,21.78178,0.9039686,0.00010756
1.23767E+18,135.1742549,25.16614497,25.25128,22.16802,21.01367,21.10306,20.48804,0.9653788,0.000185124
1.23767E+18,154.5400608,31.07024974,22.54677,22.88815,22.23371,22.08756,21.48471,0.9094565,6.41E-05
1.23767E+18,153.2834814,30.63864542,22.78974,22.96828,22.05881,21.51056,21.09117,0.9520696,0.000141648
1.23767E+18,146.9273444,28.79159769,22.83623,22.46903,21.58261,21.17499,20.4867,0.9668397,6.28E-05
1.23767E+18,141.6985216,26.82613329,22.94541,22.54366,22.40194,21.76601,21.2924,0.9023913,0.000103813
1.23767E+18,138.8588403,25.72318228,22.16242,22.6703,22.11747,21.61036,21.30082,0.9806491,0.000106685
1.23767E+18,135.3282203,24.18296454,23.10747,22.53212,21.9823,21.28095,21.21695,0.9010468,0.000130988
1.23767E+18,147.1457219,28.45033801,22.66549,22.77946,22.01337,21.8299,21.09596,0.9489702,0.000106045
1.23767E+18,144.8832949,27.57364433,22.93177,22.89441,22.49291,22.07674,21.42696,0.9630899,0.00013074
1.23767E+18,151.3139911,31.15457639,21.74292,21.91094,21.50039,20.86325,20.72047,0.9598033,5.93E-05
1.23767E+18,153.7096443,30.93081097,22.44584,23.16595,22.44929,22.14166,20.9577,0.9960921,0.000152368
1.23767E+18,142.3578061,27.30999905,22.3228,21.9037,21.11352,20.56634,19.57912,0.9689436,0.000268016
1.23767E+18,148.9596208,30.23239156,22.30464,22.79928,21.71338,21.50012,21.06856,0.9642344,0.00012167
1.23767E+18,139.4988422,26.41125918,25.91281,22.03798,21.04761,20.53797,19.61216,0.922801,0.000108251
1.23767E+18,161.9779509,32.346358,23.17134,22.51025,22.57052,22.0219,21.76861,0.9341244,3.48E-05
1.23766E+18,137.7584943,27.93887066,23.02776,22.95596,22.39853,21.84105,21.10381,0.9503042,0.00013314
1.23766E+18,134.2395389,26.23414228,22.86313,22.02062,21.38831,20.69244,20.041,0.9022524,0.000116148
1.23766E+18,132.5169969,25.4035766,23.11974,21.9469,21.3165,21.19946,21.38405,0.9325855,0.000112488
1.23766E+18,131.9349294,25.09730192,22.71296,21.66478,20.63513,20.27308,19.41596,0.9997694,8.34E-05
1.23766E+18,142.7036686,29.10532348,23.40705,22.51354,21.85692,21.76988,21.02107,0.9876924,0.000152198
1.23766E+18,143.4484801,28.7366408,21.37637,22.17703,21.52302,21.01803,20.77808,0.9317756,8.16E-05
1.23766E+18,136.9004588,26.14809426,23.60238,22.77743,22.61815,21.93235,22.04542,0.9815775,7.78E-05
1.23766E+18,136.0047056,25.67734894,22.55766,22.33776,21.93478,21.38144,21.34114,0.9789183,8.00E-05
1.23766E+18,153.026272,32.15282542,22.00181,22.34375,21.89102,21.54456,21.42883,0.9415776,0.000103766
1.23766E+18,151.9744633,30.61781125,23.29881,21.763,21.28263,20.53068,20.27469,0.9740819,0.000189708
1.23766E+18,204.0033737,36.69674487,26.18838,23.06309,21.66725,20.64485,19.81317,0.9818651,0.000222952
1.23766E+18,147.5351112,32.33364922,22.47315,22.32429,22.35483,21.97884,22.15811,0.9293243,4.78E-05
1.23766E+18,142.7390283,30.26406545,22.37244,22.53536,22.259,21.36258,21.1713,0.9259194,8.81E-05
1.23766E+18,146.3461404,31.11537904,25.73873,22.63831,21.88138,21.51193,21.40472,0.9646699,0.000107547
1.23766E+18,137.8510631,27.62043633,23.31526,22.4157,22.05883,21.32489,20.39118,0.9668363,0.00010669
1.23766E+18,131.8873503,24.48977228,23.44896,22.63127,21.86782,21.45893,21.38729,0.9667602,9.45E-05
1.23766E+18,146.38157,29.78966111,22.86868,22.67225,21.39459,20.36554,19.55383,0.9423288,0.000351763
1.23766E+18,143.0689251,28.50106791,23.64966,22.47667,21.60947,20.97775,21.04437,0.9306347,0.000109423
1.23766E+18,131.0005772,23.01561893,22.8461,22.5483,22.16885,21.55859,21.10655,0.9941452,8.28E-05
1.23766E+18,172.9557288,40.1545155,24.30574,23.54094,21.85426,20.7798,19.86318,0.9745606,0.00023781
1.23766E+18,130.6363992,26.51560033,22.0602,21.88028,21.43246,20.9183,20.90703,0.9447384,0.000123813
1.23766E+18,129.1422818,25.46872902,23.52205,22.2994,21.71126,21.07186,20.92311,0.9165441,0.000230814
1.23766E+18,139.9773954,30.52285806,22.32747,22.43465,21.74307,21.32306,22.62812,0.9052884,8.23E-05
1.23766E+18,136.1734748,28.7649173,22.46656,22.96722,22.18758,21.76127,22.3697,0.9559982,8.62E-05
1.23766E+18,135.024258,27.83499914,22.84816,22.23089,21.5387,21.25811,20.33277,0.9952163,9.76E-05
1.23766E+18,176.9640492,36.45146203,24.85308,23.75703,21.74848,20.56917,19.89433,0.9390099,0.000278756
1.23766E+18,129.3745822,25.97671468,22.61162,22.47615,22.40268,22.08839,21.24186,0.9619737,7.12E-05
1.23766E+18,134.1741537,27.08412244,22.13413,22.1391,21.25249,20.6886,20.01093,0.9423198,8.58E-05
1.23766E+18,145.4316839,31.69425294,23.27626,22.26084,21.6926,21.29308,20.58471,0.9440656,6.24E-05
1.23766E+18,135.4181086,27.33060346,22.31898,22.261,20.93392,20.5941,19.71682,0.9844094,0.000165659
1.23766E+18,120.6162926,55.92631894,25.69443,24.00525,21.90402,20.79004,19.8897,0.9324731,0.000350492
1.23766E+18,120.039652,54.1891534,23.8048,22.73592,21.69363,20.59768,19.9515,0.967428,0.000261034
1.23766E+18,130.6972106,59.8349666,23.36098,22.44068,21.44049,20.14149,19.29591,0.9585558,0.000118659
1.23766E+18,26.66720026,1.037046472,23.00982,22.52323,21.82819,21.66011,21.13884,0.9909474,9.14E-05
1.23766E+18,19.40675889,0.883593115,22.45015,22.28155,21.9591,21.31992,21.50595,0.9002738,4.43E-05
1.23766E+18,12.84075334,1.016076618,23.02312,22.93323,22.38365,21.53345,20.59831,0.9336023,0.000127619
1.23766E+18,31.70840904,0.474496218,23.38886,21.89049,21.37732,20.60887,20.68887,0.9101722,9.13E-05
1.23766E+18,35.54868706,0.077508917,23.51137,22.48887,22.18313,21.31185,20.73656,0.9249904,0.00023131
1.23766E+18,11.83680801,0.190640156,23.45697,22.72154,22.14151,21.64676,21.93099,0.9881542,6.62E-05
1.23766E+18,31.34966149,-0.305594397,23.49321,22.70889,22.69714,21.61494,21.05104,0.9502965,9.39E-05
1.23766E+18,27.23587955,-0.393041175,22.64565,22.64906,22.19608,21.75817,21.19198,0.9009124,5.94E-05
1.23766E+18,25.14019594,-0.351816874,23.06178,22.75749,21.96378,21.46029,21.39871,0.9773653,0.000182064
1.23766E+18,8.295434897,-0.285761862,23.31184,23.06722,22.12877,21.6874,20.89794,0.9993204,0.000146672
1.23766E+18,355.626473,-0.635866575,21.98239,21.82489,20.9702,21.07525,20.51678,0.9001572,8.27E-05
1.23766E+18,8.41354688,-1.081959259,22.70534,22.73706,21.96854,21.13076,20.90661,0.9251212,0.000130719
1.23766E+18,8.092488689,0.423819861,23.05716,22.59131,22.18547,21.96428,22.71334,0.9499912,9.13E-05
1.23766E+18,336.9243488,0.359321832,22.69055,23.13838,22.21784,21.73293,21.25984,0.9194525,7.88E-05
1.23766E+18,337.8585961,-0.190422441,23.35591,22.58627,22.16945,21.53044,21.31314,0.9213142,6.07E-05
1.23766E+18,341.4505126,-0.461189476,23.22969,22.83819,21.91482,20.88959,20.80782,0.9279818,0.00012722
1.23766E+18,345.1002887,0.004604734,22.70424,22.90533,22.35485,21.92544,21.02067,0.9974833,0.000128048
1.23766E+18,350.7569898,0.792807418,24.17358,22.40567,21.77197,21.15705,21.04134,0.921124,8.19E-05
1.23766E+18,324.0155919,0.047522727,23.32556,23.11416,22.51488,21.94802,21.30645,0.9916016,0.000144624
1.23766E+18,352.6340573,0.557644582,23.94604,22.50979,22.50003,21.9488,21.51199,0.9712138,0.000153981
1.23766E+18,20.08451277,0.760740439,23.6544,22.93565,21.50483,20.18848,20.04425,0.9109466,1.052356
1.23766E+18,9.035387061,0.657758931,22.19025,22.16765,21.32054,21.0621,21.7133,0.9466354,0.000186211
1.23766E+18,235.7485358,39.61388781,24.7993,23.89989,21.79104,20.76245,19.5406,0.9552041,0.000341488
1.23766E+18,228.8018719,42.90902048,24.84086,24.32901,22.56512,21.27152,19.91765,0.9960902,0.000465883
1.23766E+18,241.0772699,34.25939935,24.43677,22.82636,21.99364,20.70131,19.95603,0.986535,0.000265582
1.23766E+18,221.1829381,35.25184515,22.097,22.01973,21.65973,20.43315,19.54607,0.9052969,0.000238911
1.23766E+18,245.4356877,33.26652786,26.59193,25.03925,21.51352,20.51127,19.83942,0.9653272,0.000241132
1.23766E+18,205.2922932,8.536716934,22.15828,21.89784,20.77273,19.74787,19.10335,0.9399202,0.000210551
1.23768E+18,26.53388552,2.627798996,22.45746,22.43908,22.07116,21.1825,20.95464,0.9222096,8.89E-05
1.23768E+18,8.550691594,28.73462216,23.60868,22.14812,21.29098,20.17722,19.29544,0.9000715,0.000152081
1.23768E+18,337.3638176,5.332931283,23.4943,25.12393,22.48601,21.41562,20.12236,0.9524217,0.000515932
1.23768E+18,24.49333617,5.790174568,22.76727,23.28467,21.72565,20.71078,19.9123,0.9105558,0.000184844
1.23767E+18,154.5843806,31.59266259,22.46007,21.94002,21.59302,20.92232,21.3938,0.9016943,8.42E-05
1.23767E+18,128.0259487,20.66234073,22.94015,23.44753,22.55296,21.47243,20.54805,0.9728083,0.000218667
1.23766E+18,144.7761761,31.50086214,23.41686,23.72346,22.44505,21.99726,21.81901,0.9598449,0.000116777
1.23766E+18,70.21874424,24.80712931,21.66641,21.96689,20.27933,19.04942,18.23038,0.9192567,3.31E-05
1.23766E+18,138.5066014,31.19775755,22.29053,22.25811,22.02926,21.45334,20.87691,0.9705968,5.60E-05
1.23765E+18,144.1835369,57.95299718,23.37376,23.8036,21.82211,20.71423,19.61984,0.905448,0.00027388
1.23765E+18,136.7067175,55.57540022,21.79787,22.16463,21.27457,20.72041,19.9647,0.9552623,0.000173565
1.23765E+18,128.912369,48.78660448,24.17501,23.29365,21.10468,20.70395,19.69958,0.9198574,0.000209327
1.23765E+18,239.4198897,54.39477046,23.37641,22.60518,21.81381,21.12243,20.01329,0.9845381,0.000415433
1.23765E+18,126.174262,45.13701215,24.3284,24.43317,21.842,21.03279,19.92072,0.9334892,0.000476094
1.23765E+18,125.2914804,43.75613672,23.13013,24.75375,21.4829,20.42205,19.48197,0.9022715,0.000238166
1.23765E+18,138.0342503,48.6145103,24.44083,23.23112,22.05093,20.90045,19.81819,0.9526755,0.00025207
1.23766E+18,325.697284,-0.74664898,22.08846,22.18396,21.83541,21.04344,20.49318,0.954108,5.39E-05
1.23766E+18,327.1159704,-0.805604233,22.55935,22.75944,22.18144,21.53296,20.65675,0.9056354,0.000103801
1.23766E+18,338.1048415,-1.016770635,24.21547,23.11993,22.35045,21.46433,21.22997,0.977785,0.000136169
1.23766E+18,354.0734554,-0.916450886,22.69617,22.22743,22.21784,21.85755,20.94204,0.9244431,3.91E-05
1.23766E+18,29.95102993,-0.893903223,23.28249,22.35495,21.73225,21.09342,21.25861,0.9050249,7.04E-05
1.23766E+18,33.66913973,-0.504294237,23.26984,22.77137,21.86504,21.24371,20.66909,0.9024717,6.88E-05
1.23766E+18,22.16261204,0.404407443,25.78494,23.72696,21.83455,20.58549,19.45676,0.9545058,0.000286011
1.23766E+18,4.428650222,-0.866210844,22.8806,22.5067,22.22139,21.63165,21.30421,0.9591409,7.10E-05
1.23766E+18,4.469014791,-0.941031044,22.95289,22.39704,21.91812,21.01569,20.92015,0.9359187,0.000129115
1.23766E+18,7.910633075,-1.01870264,22.12022,22.53778,22.15066,22.05742,21.7426,0.9038568,3.15E-05
1.23766E+18,358.4772004,-0.465270918,22.99134,22.30706,22.06797,21.79248,20.68618,0.9686659,0.000100429
1.23766E+18,3.205882654,-0.422700703,23.509,23.30726,22.29632,21.73099,21.30929,0.9606645,0.000180656
1.23766E+18,38.56344832,-0.869065316,22.96383,22.82197,22.21608,21.32094,20.97919,0.9499166,9.45E-05
1.23766E+18,37.37794247,0.673889436,22.75814,22.85969,22.39931,21.48716,21.23515,0.9432297,0.000198063
1.23766E+18,143.8412705,47.43300778,24.37139,22.78395,21.81367,20.71342,19.84181,0.925294,0.000223134
1.23766E+18,146.8163486,50.15941128,23.02168,22.62833,21.18831,20.9002,19.90893,0.9394222,0.000164899
1.23766E+18,145.0250705,51.17989297,23.1977,22.43555,21.56198,20.45117,19.74292,0.9137484,0.000183131
1.23766E+18,156.4407823,49.6693907,23.41313,23.20249,21.74389,20.53773,19.78109,0.9077342,0.000289488
1.23766E+18,167.2506347,48.10118625,22.87275,22.36616,21.29131,20.29895,19.55741,0.9047966,0.000406716
1.23766E+18,220.3839864,43.66388705,25.54749,23.8235,21.89025,20.75339,19.85136,0.9411769,0.000257224
1.23766E+18,215.7868413,46.55962711,22.88052,22.24221,21.63167,20.58237,19.78188,0.9276957,0.000362375
1.23766E+18,153.6995734,54.91921885,25.7503,25.63931,21.4609,20.39898,19.49075,0.925,0.000476908
1.23766E+18,176.100005,48.90880494,21.86057,21.84845,21.19848,20.68079,19.77146,0.9792766,0.00017189
1.23766E+18,185.9395001,55.48920209,21.67556,22.19336,21.77246,20.64775,19.64804,0.9950158,0.000203604
1.23766E+18,231.3834118,47.98631354,24.40041,21.95638,20.97341,20.04152,19.56675,0.9395791,0.000176086
1.23766E+18,223.9814439,54.24845455,23.06327,22.87187,21.53488,20.43592,19.62759,0.9254788,0.000123005
